OBJECTID,SA_GUID_2016,SA_GUID_2022,SA_PUB2011,SA_PUB2016,SA_PUB2022,SA_GEOGID_2022,SA_CHANGE_CODE,SA_URBAN_AREA_FLAG,SA_URBAN_AREA_NAME,SA_NUTS1,SA_NUTS1_NAME,SA_NUTS2,SA_NUTS2_NAME,SA_NUTS3,SA_NUTS3_NAME,ED_GUID,ED_OFFICIAL,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_COUNT,COUNTY_CODE,COUNTY_ENGLISH,COUNTY_GAEILGE,CSO_LEA,Shape__Area,Shape__Length
15877,4c07d11e-0ca3-851d-e053-ca3ca8c0ca7f,4c07d11e-0ca3-851d-e053-ca3ca8c0ca7f,247065003,247065003,247065003,A247065003,0,0,,IE0,Ireland,IE05,Southern,IE052,South-East,2ae19629-1e42-13a3-e055-000000000001,Y,KILGORMAN,CILL GHORMÁIN,247065,1,14,WEXFORD,Loch Garman,GOREY,3367301.69143677,10412.9342464832
15878,4c07d11e-100c-851d-e053-ca3ca8c0ca7f,4c07d11e-100c-851d-e053-ca3ca8c0ca7f,047156001,047156001,047156001,A047156001,0,0,,IE0,Ireland,IE05,Southern,IE053,South-West,2ae19629-1f4e-13a3-e055-000000000001,Y,GARRYVOE,GARRAÍ BHOITHE,047156,1,18,CORK,Corcaigh,MIDLETON,3170378.6578064,10185.0174204841
15879,4c07d11e-1058-851d-e053-ca3ca8c0ca7f,4c07d11e-1058-851d-e053-ca3ca8c0ca7f,047156003,047156003,047156003,A047156003,0,0,,IE0,Ireland,IE05,Southern,IE053,South-West,2ae19629-1f4e-13a3-e055-000000000001,Y,GARRYVOE,GARRAÍ BHOITHE,047156,1,18,CORK,Corcaigh,MIDLETON,5347239.21847534,15915.0762039269
15880,4c07d11e-105a-851d-e053-ca3ca8c0ca7f,4c07d11e-105a-851d-e053-ca3ca8c0ca7f,047156002,047156002,047156002,A047156002,0,0,,IE0,Ireland,IE05,Southern,IE053,South-West,2ae19629-1f4e-13a3-e055-000000000001,Y,GARRYVOE,GARRAÍ BHOITHE,047156,1,18,CORK,Corcaigh,MIDLETON,6896156.30053711,13706.4768707067
15881,4c07d11e-12c8-851d-e053-ca3ca8c0ca7f,4c07d11e-12c8-851d-e053-ca3ca8c0ca7f,247062003,247062003,247062003,A247062003,0,0,,IE0,Ireland,IE05,Southern,IE052,South-East,2ae19629-1e39-13a3-e055-000000000001,Y,KILCORMICK,CILL CHORMAIC,247062,1,14,WEXFORD,Loch Garman,KILMUCKRIDGE,6194251.18481445,15052.8791291426
15882,4c07d11e-12ca-851d-e053-ca3ca8c0ca7f,4c07d11e-12ca-851d-e053-ca3ca8c0ca7f,247062001,247062001,247062001,A247062001,0,0,,IE0,Ireland,IE05,Southern,IE052,South-East,2ae19629-1e39-13a3-e055-000000000001,Y,KILCORMICK,CILL CHORMAIC,247062,1,14,WEXFORD,Loch Garman,KILMUCKRIDGE,7787637.32723999,14676.8867740351
15883,4c07d11e-1094-851d-e053-ca3ca8c0ca7f,4c07d11e-1094-851d-e053-ca3ca8c0ca7f,157120001,157120001,157120001,A157120001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1844-13a3-e055-000000000001,Y,MOUNT FALCON,AN DROIM RIABHACH,157120,1,29,MAYO,Maigh Eo,BALLINA,19479514.6825562,22903.8370068478
15884,4c07d11e-1096-851d-e053-ca3ca8c0ca7f,4c07d11e-1096-851d-e053-ca3ca8c0ca7f,157120005,157120005,157120005,A157120005,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1844-13a3-e055-000000000001,Y,MOUNT FALCON,AN DROIM RIABHACH,157120,1,29,MAYO,Maigh Eo,BALLINA,3257936.28616333,13215.2199873484
15885,4c07d11e-1097-851d-e053-ca3ca8c0ca7f,4c07d11e-1097-851d-e053-ca3ca8c0ca7f,157143002,157143002,157143002,A157143002,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1899-13a3-e055-000000000001,Y,STRADE,AN TSRÁID,157143,1,29,MAYO,Maigh Eo,CASTLEBAR,11146992.3860779,23519.9302028983
15886,4c07d11e-1098-851d-e053-ca3ca8c0ca7f,4c07d11e-1098-851d-e053-ca3ca8c0ca7f,157119003,157119003,157119003,A157119003,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1839-13a3-e055-000000000001,Y,MEELICK,MÍLEAC,157119,1,29,MAYO,Maigh Eo,SWINFORD,6518087.41271973,14643.9248713173
15887,4c07d11e-109b-851d-e053-ca3ca8c0ca7f,4c07d11e-109b-851d-e053-ca3ca8c0ca7f,157119001,157119001,157119001,A157119001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1839-13a3-e055-000000000001,Y,MEELICK,MÍLEAC,157119,1,29,MAYO,Maigh Eo,SWINFORD,7040906.75967407,14647.1512738443
15888,4c07d11e-0884-851d-e053-ca3ca8c0ca7f,4c07d11e-0884-851d-e053-ca3ca8c0ca7f,167023001,167023001,167023001,A167023001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-186c-13a3-e055-000000000001,Y,CRUICETOWN,BAILE CHRÚIS,167023,1,11,MEATH,An Mhí,KELLS,20738715.8170776,24024.6732214249
15889,4c07d11e-0886-851d-e053-ca3ca8c0ca7f,4c07d11e-0886-851d-e053-ca3ca8c0ca7f,027020002,027020002,027020002,A027020002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1d73-13a3-e055-000000000001,Y,CARNAGARVE,CARN NA NGARBH,027020,1,32,CAVAN,An Cabhán,BAILIEBOROUGH-COOTEHILL,10649722.085083,18940.1835016135
15890,4c07d11e-0888-851d-e053-ca3ca8c0ca7f,4c07d11e-0888-851d-e053-ca3ca8c0ca7f,027048002,027048002,027048002,A027048002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1cba-13a3-e055-000000000001,Y,ENNISKEEN,INIS CAOIN,027048,1,32,CAVAN,An Cabhán,BAILIEBOROUGH-COOTEHILL,11521726.4560242,18323.973725966
15891,4c07d11e-088a-851d-e053-ca3ca8c0ca7f,4c07d11e-088a-851d-e053-ca3ca8c0ca7f,167014001,167014001,167014001,A167014001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-1849-13a3-e055-000000000001,Y,CARRICKLECK,CARRAIG LEICE,167014,1,11,MEATH,An Mhí,KELLS,7778845.57696533,19508.2517630707
15892,4c07d11e-088b-851d-e053-ca3ca8c0ca7f,4c07d11e-088b-851d-e053-ca3ca8c0ca7f,167014002,167014002,167014002,A167014002,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-1849-13a3-e055-000000000001,Y,CARRICKLECK,CARRAIG LEICE,167014,1,11,MEATH,An Mhí,KELLS,10273805.3074646,17564.567487411
15893,4c07d11e-088c-851d-e053-ca3ca8c0ca7f,4c07d11e-088c-851d-e053-ca3ca8c0ca7f,167018001,167018001,167018001,A167018001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-1854-13a3-e055-000000000001,Y,CASTLETOWN,BAILE AN CHAISLEÁIN,167018,1,11,MEATH,An Mhí,KELLS,12190218.709137,25761.5199602286
15894,4c07d11e-088d-851d-e053-ca3ca8c0ca7f,4c07d11e-088d-851d-e053-ca3ca8c0ca7f,167018003,167018003,167018003,A167018003,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-1854-13a3-e055-000000000001,Y,CASTLETOWN,BAILE AN CHAISLEÁIN,167018,1,11,MEATH,An Mhí,KELLS,4233975.09545898,10354.336279259
15895,4c07d11e-088e-851d-e053-ca3ca8c0ca7f,4c07d11e-088e-851d-e053-ca3ca8c0ca7f,167018004,167018004,167018004,A167018004,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-1854-13a3-e055-000000000001,Y,CASTLETOWN,BAILE AN CHAISLEÁIN,167018,1,11,MEATH,An Mhí,KELLS,7556564.51748657,15003.9794492124
15896,4c07d11e-088f-851d-e053-ca3ca8c0ca7f,4c07d11e-088f-851d-e053-ca3ca8c0ca7f,167048001,167048001,167048001,A167048001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-183f-13a3-e055-000000000001,Y,KILLARY,CILL FHOIBHRIGH,167048,1,11,MEATH,An Mhí,LAYTOWN-BETTYSTOWN,10183682.587738,20290.4731665886
15897,4c07d11e-0639-851d-e053-ca3ca8c0ca7f,4c07d11e-0639-851d-e053-ca3ca8c0ca7f,167074002,167074002,167074002,A167074002,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-18b5-13a3-e055-000000000001,Y,RATHFEIGH,RÁTH FAICHE,167074,1,11,MEATH,An Mhí,ASHBOURNE,7193754.23638916,16066.0797413661
15898,4c07d11e-063a-851d-e053-ca3ca8c0ca7f,4c07d11e-063a-851d-e053-ca3ca8c0ca7f,167074003,167074003,167074003,A167074003,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-18b5-13a3-e055-000000000001,Y,RATHFEIGH,RÁTH FAICHE,167074,1,11,MEATH,An Mhí,ASHBOURNE,13264571.9267578,19786.7649374417
15899,4c07d11e-1206-851d-e053-ca3ca8c0ca7f,4c07d11e-1206-851d-e053-ca3ca8c0ca7f,207021002,207021002,207021002,A207021002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-19b4-13a3-e055-000000000001,Y,CARRICKBANAGHER,CARRAIG UÍ BHEANNACHÁIN,207021,1,31,SLIGO,Sligeach,BALLYMOTE-TOBERCURRY,10659545.6957397,21849.9952004357
15900,4c07d11e-06b6-851d-e053-ca3ca8c0ca7f,4c07d11e-06b6-851d-e053-ca3ca8c0ca7f,237015001,237015001,237015001,A237015001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,2ae19629-1b25-13a3-e055-000000000001,Y,BALLYNASKEAGH,BAILE NA SCEACH,237015,1,13,WESTMEATH,An Iarmhí,KINNEGAD,14353963.7539673,20458.6749729242
15901,4c07d11e-06b7-851d-e053-ca3ca8c0ca7f,4c07d11e-06b7-851d-e053-ca3ca8c0ca7f,237011001,237011001,237011001,A237011001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,2ae19629-1b00-13a3-e055-000000000001,Y,BALLYHEALY,BAILE UÍ ÁILLE,237011,1,13,WESTMEATH,An Iarmhí,KINNEGAD,11633267.8039246,14817.874055604
15902,4c07d11e-06b9-851d-e053-ca3ca8c0ca7f,4c07d11e-06b9-851d-e053-ca3ca8c0ca7f,237034001,237034001,237034001,A237034001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,2ae19629-1b71-13a3-e055-000000000001,Y,COPPERALLEY,BÓITHRÍN AN CHOPAIR,237034,1,13,WESTMEATH,An Iarmhí,KINNEGAD,15113366.4629211,21151.9555210664
15903,4c07d11e-06ba-851d-e053-ca3ca8c0ca7f,4c07d11e-06ba-851d-e053-ca3ca8c0ca7f,237072001,237072001,237072001,A237072001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,2ae19629-1b1c-13a3-e055-000000000001,Y,LACKAN,LEACAIN,237072,1,13,WESTMEATH,An Iarmhí,KINNEGAD,7008581.92608643,12923.9013144194
15904,4c07d11e-06bc-851d-e053-ca3ca8c0ca7f,4c07d11e-06bc-851d-e053-ca3ca8c0ca7f,237042001,237042001,237042001,A237042001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,2ae19629-1b97-13a3-e055-000000000001,Y,FAUGHALSTOWN,FOCHLA,237042,1,13,WESTMEATH,An Iarmhí,KINNEGAD,15994335.5590515,20630.5425127692
15905,4c07d11e-06be-851d-e053-ca3ca8c0ca7f,4c07d11e-06be-851d-e053-ca3ca8c0ca7f,237018001,237018001,237018001,A237018001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,2ae19629-1b31-13a3-e055-000000000001,Y,BOHERQUILL,BÓTHAR AN CHOILL,237018,1,13,WESTMEATH,An Iarmhí,KINNEGAD,14288720.7757874,19018.9484027177
15906,4c07d11e-0c7f-851d-e053-ca3ca8c0ca7f,4c07d11e-0c7f-851d-e053-ca3ca8c0ca7f,067062002,067062002,067062002,A067062002,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-2105-13a3-e055-000000000001,Y,CLONFERT,CLUAIN FEARTA,067062,1,27,GALWAY,Gaillimh,BALLINASLOE,15295292.4484558,21799.4408835176
15907,4c07d11e-0c80-851d-e053-ca3ca8c0ca7f,4c07d11e-0c80-851d-e053-ca3ca8c0ca7f,067062001,067062001,067062001,A067062001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-2105-13a3-e055-000000000001,Y,CLONFERT,CLUAIN FEARTA,067062,1,27,GALWAY,Gaillimh,BALLINASLOE,15892804.3346558,18932.517624996
15908,4c07d11e-0c82-851d-e053-ca3ca8c0ca7f,4c07d11e-0c82-851d-e053-ca3ca8c0ca7f,187047002,187047002,187047002,A187047002,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,2ae19629-1ab1-13a3-e055-000000000001,Y,HUNTSTON,BAILE HUNSTAIN,187047,1,12,OFFALY,Uíbh Fhailí,BIRR,7939565.3671875,16044.9603465087
15909,4c07d11e-0c83-851d-e053-ca3ca8c0ca7f,4c07d11e-0c83-851d-e053-ca3ca8c0ca7f,197035001,197035001,197035001,A197035001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1a49-13a3-e055-000000000001,Y,CLOONBURREN,CLUAIN BOIREANN,197035,1,30,ROSCOMMON,Ros Comáin,ATHLONE,18033147.3606262,19899.505034823
15910,4c07d11e-0c85-851d-e053-ca3ca8c0ca7f,4c07d11e-0c85-851d-e053-ca3ca8c0ca7f,197014001,197014001,197014001,A197014001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1ac9-13a3-e055-000000000001,Y,BALLYDANGAN,BAILE DAIGHEAN,197014,1,30,ROSCOMMON,Ros Comáin,ATHLONE,11857658.935791,17535.1818598328
15911,4c07d11e-06fb-851d-e053-ca3ca8c0ca7f,4c07d11e-06fb-851d-e053-ca3ca8c0ca7f,167009002,167009002,167009002,A167009002,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-183b-13a3-e055-000000000001,Y,BALLYCONNELL,BAILE UÍ CHONAILL,167009,1,11,MEATH,An Mhí,TRIM,14514558.6598511,23509.8092878865
15912,4c07d11e-06fd-851d-e053-ca3ca8c0ca7f,4c07d11e-06fd-851d-e053-ca3ca8c0ca7f,167019001,167019001,167019001,A167019001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-185f-13a3-e055-000000000001,Y,CLOGHBRACK,CLOCH BHREAC,167019,1,11,MEATH,An Mhí,TRIM,9230944.98577881,21821.5754239908
15913,4c07d11e-0703-851d-e053-ca3ca8c0ca7f,4c07d11e-0703-851d-e053-ca3ca8c0ca7f,167043001,167043001,167043001,A167043001,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-1813-13a3-e055-000000000001,Y,KILBRIDE,CILL BHRÍDE,167043,1,11,MEATH,An Mhí,TRIM,16050816.8914795,20375.7644917819
15914,4c07d11e-0704-851d-e053-ca3ca8c0ca7f,4c07d11e-0704-851d-e053-ca3ca8c0ca7f,167076002,167076002,167076002,A167076002,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-18c0-13a3-e055-000000000001,Y,RATHMORE,AN RÁTH MHÓR,167076,1,11,MEATH,An Mhí,KELLS,3144375.63287354,8440.4011752978
15915,4c07d11e-0707-851d-e053-ca3ca8c0ca7f,4c07d11e-0707-851d-e053-ca3ca8c0ca7f,167032004,167032004,167032004,A167032004,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-189c-13a3-e055-000000000001,N,GALTRIM,GALLTROIM,167032,1,11,MEATH,An Mhí,TRIM,7913516.11477661,25419.8775892534
15916,4c07d11e-095e-851d-e053-ca3ca8c0ca7f,4c07d11e-095e-851d-e053-ca3ca8c0ca7f,117074002,117074002,117074002,A117074002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1740-13a3-e055-000000000001,Y,SRAMORE,AN SRATH MÓR,117074,1,28,LEITRIM,Liatroim,MANORHAMILTON,11242073.6270142,19612.4401060215
15917,4c07d11e-109c-851d-e053-ca3ca8c0ca7f,4c07d11e-109c-851d-e053-ca3ca8c0ca7f,157038004,157038004,157038004,A157038004,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1914-13a3-e055-000000000001,Y,BRACKLOON,BREAC-CHLUAIN,157038,1,29,MAYO,Maigh Eo,SWINFORD,6259147.69979858,13815.2964371444
15918,4c07d11e-109e-851d-e053-ca3ca8c0ca7f,4c07d11e-109e-851d-e053-ca3ca8c0ca7f,157038003,157038003,157038003,A157038003,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1914-13a3-e055-000000000001,Y,BRACKLOON,BREAC-CHLUAIN,157038,1,29,MAYO,Maigh Eo,SWINFORD,5875559.98239136,14874.0459168608
15919,4c07d11e-10a3-851d-e053-ca3ca8c0ca7f,4c07d11e-10a3-851d-e053-ca3ca8c0ca7f,157044001,157044001,157044001,A157044001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-193b-13a3-e055-000000000001,Y,CALLOW,AN CALADH,157044,1,29,MAYO,Maigh Eo,SWINFORD,12730745.6398926,22532.8899820242
15920,4c07d11e-10a4-851d-e053-ca3ca8c0ca7f,4c07d11e-10a4-851d-e053-ca3ca8c0ca7f,157067001,157067001,157067001,A157067001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1983-13a3-e055-000000000001,Y,CUILDOO,AN CHOILL DUBH,157067,1,29,MAYO,Maigh Eo,SWINFORD,11589932.8183289,23534.9022490909
15921,4c07d11e-10a7-851d-e053-ca3ca8c0ca7f,4c07d11e-10a7-851d-e053-ca3ca8c0ca7f,157005001,157005001,157005001,A157005001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1952-13a3-e055-000000000001,Y,AGHAMORE,ACHADH MÓR,157005,1,29,MAYO,Maigh Eo,SWINFORD,8546954.25512695,18923.5461955235
15922,4c07d11e-10a8-851d-e053-ca3ca8c0ca7f,4c07d11e-10a8-851d-e053-ca3ca8c0ca7f,157005003,157005003,157005003,A157005003,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1952-13a3-e055-000000000001,Y,AGHAMORE,ACHADH MÓR,157005,1,29,MAYO,Maigh Eo,SWINFORD,8275657.40133667,23369.9448907266
15923,4c07d11e-10aa-851d-e053-ca3ca8c0ca7f,4c07d11e-10aa-851d-e053-ca3ca8c0ca7f,157115001,157115001,157115001,A157115001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-18d5-13a3-e055-000000000001,Y,LOUGHANBOY,AN LOCHÁN BUÍ,157115,1,29,MAYO,Maigh Eo,SWINFORD,11236506.3451538,21570.2661035306
15924,4c07d11e-10ac-851d-e053-ca3ca8c0ca7f,4c07d11e-10ac-851d-e053-ca3ca8c0ca7f,157005002,157005002,157005002,A157005002,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1952-13a3-e055-000000000001,Y,AGHAMORE,ACHADH MÓR,157005,1,29,MAYO,Maigh Eo,SWINFORD,9150281.12509155,17062.7690500626
15925,4c07d11e-10af-851d-e053-ca3ca8c0ca7f,4c07d11e-10af-851d-e053-ca3ca8c0ca7f,197004002,197004002,197004002,A197004002,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-1a93-13a3-e055-000000000001,Y,ARTAGH NORTH,AIRTEACH THUAIDH,197004,1,30,ROSCOMMON,Ros Comáin,ROSCOMMON,11242577.9534302,18089.328390361
15926,4c07d11e-0741-851d-e053-ca3ca8c0ca7f,4c07d11e-0741-851d-e053-ca3ca8c0ca7f,167080004,167080004,167080004,A167080004,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-181b-13a3-e055-000000000001,Y,SKREEN,AN SCRÍN,167080,1,11,MEATH,An Mhí,ASHBOURNE,5132048.92974854,11699.895815079
15927,4c07d11e-0742-851d-e053-ca3ca8c0ca7f,4c07d11e-0742-851d-e053-ca3ca8c0ca7f,167080002,167080002,167080002,A167080002,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-181b-13a3-e055-000000000001,Y,SKREEN,AN SCRÍN,167080,1,11,MEATH,An Mhí,ASHBOURNE,4895263.28149414,12966.8225746701
15928,4c07d11e-0114-851d-e053-ca3ca8c0ca7f,4c07d11e-0114-851d-e053-ca3ca8c0ca7f,037086005,037086005,037086005,A037086005,0,0,,IE0,Ireland,IE05,Southern,IE051,Mid-West,2ae19629-1fc0-13a3-e055-000000000001,Y,KILLILAGH,CILL AIDHLEACH,037086,2,16,CLARE,An Clár,ENNISTIMON,7039667.74020386,15166.680468208
15929,4c07d11e-011a-851d-e053-ca3ca8c0ca7f,4c07d11e-011a-851d-e053-ca3ca8c0ca7f,067155001,067155001,067155001,A067155001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-234c-13a3-e055-000000000001,Y,KNOCKBOY,AN CNOC BUÍ,067155,18,27,GALWAY,Gaillimh,CONAMARA NORTH,5595969.22961426,18280.9922538836
15930,4c07d11e-011b-851d-e053-ca3ca8c0ca7f,4c07d11e-011b-851d-e053-ca3ca8c0ca7f,067041004/067041005,067041004/067041005,067041004/067041005,A067041004/A067041005,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-20b1-13a3-e055-000000000001,Y,BUNOWEN,BUN ABHANN,067041,30,27,GALWAY,Gaillimh,CONAMARA NORTH,9248621.38522339,26732.6715739392
15931,4c07d11e-011d-851d-e053-ca3ca8c0ca7f,4c07d11e-011d-851d-e053-ca3ca8c0ca7f,067155003,067155003,067155003,A067155003,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-234c-13a3-e055-000000000001,Y,KNOCKBOY,AN CNOC BUÍ,067155,18,27,GALWAY,Gaillimh,CONAMARA NORTH,17263393.1459961,33802.6550647734
15932,4c07d11e-011e-851d-e053-ca3ca8c0ca7f,4c07d11e-011e-851d-e053-ca3ca8c0ca7f,067041001,067041001,067041001,A067041001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-20b1-13a3-e055-000000000001,Y,BUNOWEN,BUN ABHANN,067041,30,27,GALWAY,Gaillimh,CONAMARA NORTH,17659836.1303711,28777.6082754786
15933,4c07d11e-011f-851d-e053-ca3ca8c0ca7f,4c07d11e-011f-851d-e053-ca3ca8c0ca7f,067182001,067182001,067182001,A067182001,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-22dd-13a3-e055-000000000001,Y,MOYRUS,MAÍROS,067182,4,27,GALWAY,Gaillimh,CONAMARA NORTH,9298853.21087646,36326.8502757076
15934,4c07d11e-0120-851d-e053-ca3ca8c0ca7f,4c07d11e-0120-851d-e053-ca3ca8c0ca7f,067102002,067102002,067102002,A067102002,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-2346-13a3-e055-000000000001,Y,GORUMNA,GARMNA,067102,17,27,GALWAY,Gaillimh,CONAMARA SOUTH,10253671.3886108,29425.0259092135
15935,4c07d11e-0121-851d-e053-ca3ca8c0ca7f,4c07d11e-0121-851d-e053-ca3ca8c0ca7f,067200004,067200004,067200004,A067200004,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-230c-13a3-e055-000000000001,Y,SKANNIVE,SCAINIMH,067200,11,27,GALWAY,Gaillimh,CONAMARA NORTH,9232070.08227539,18096.142539645
15936,4c07d11e-0122-851d-e053-ca3ca8c0ca7f,4c07d11e-0122-851d-e053-ca3ca8c0ca7f,067163003,067163003,067163003,A067163003,0,0,,IE0,Ireland,IE04,Northern and Western,IE042,West,2ae19629-236d-13a3-e055-000000000001,Y,LETTERMORE,LEITIR MÓIR,067163,17,27,GALWAY,Gaillimh,CONAMARA SOUTH,4097014.74862671,14713.3526701219
15937,4c07d11e-0564-851d-e053-ca3ca8c0ca7f,4c07d11e-0564-851d-e053-ca3ca8c0ca7f,177022002,177022002,177022002,A177022002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1ab5-13a3-e055-000000000001,Y,CLONES,CLUAIN EOIS,177022,1,34,MONAGHAN,Muineachán,BALLYBAY-CLONES,7969804.24859619,17090.0169806527
15938,4c07d11e-058f-851d-e053-ca3ca8c0ca7f,4c07d11e-058f-851d-e053-ca3ca8c0ca7f,177050002,177050002,177050002,A177050002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1a7e-13a3-e055-000000000001,Y,KILLYLOUGH,COILL AN LOCHA,177050,1,34,MONAGHAN,Muineachán,MONAGHAN,7286357.56488037,14370.5411312902
15939,4c07d11e-0591-851d-e053-ca3ca8c0ca7f,4c07d11e-0591-851d-e053-ca3ca8c0ca7f,177028001,177028001,177028001,A177028001,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1acc-13a3-e055-000000000001,Y,CREEVE,AN CHRAOBH,177028,1,34,MONAGHAN,Muineachán,BALLYBAY-CLONES,13606740.3560791,23042.2369080966
15940,4c07d11e-0593-851d-e053-ca3ca8c0ca7f,4c07d11e-0593-851d-e053-ca3ca8c0ca7f,177055002,177055002,177055002,A177055002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1a8d-13a3-e055-000000000001,Y,LARAGH,LÁITHREACH,177055,1,34,MONAGHAN,Muineachán,BALLYBAY-CLONES,8423148.73706055,14275.2908897809
15941,4c07d11e-0596-851d-e053-ca3ca8c0ca7f,4c07d11e-0596-851d-e053-ca3ca8c0ca7f,177013002,177013002,177013002,A177013002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1a94-13a3-e055-000000000001,Y,CADDAGH,CADACH,177013,1,34,MONAGHAN,Muineachán,BALLYBAY-CLONES,13381897.8739319,21265.2898067603
15942,4c07d11e-0597-851d-e053-ca3ca8c0ca7f,4c07d11e-0597-851d-e053-ca3ca8c0ca7f,177070002,177070002,177070002,A177070002,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1ad0-13a3-e055-000000000001,Y,TULLYCORBET,TULAIGH CHARBAID,177070,1,34,MONAGHAN,Muineachán,BALLYBAY-CLONES,9143023.06439209,16016.4944227966
15943,4c07d11e-0598-851d-e053-ca3ca8c0ca7f,4c07d11e-0598-851d-e053-ca3ca8c0ca7f,177070001,177070001,177070001,A177070001,0,0,,IE0,Ireland,IE04,Northern and Western,IE041,Border,2ae19629-1ad0-13a3-e055-000000000001,Y,TULLYCORBET,TULAIGH CHARBAID,177070,1,34,MONAGHAN,Muineachán,BALLYBAY-CLONES,9853875.31323242,15367.3927845705
15944,4c07d11e-06d8-851d-e053-ca3ca8c0ca7f,4c07d11e-06d8-851d-e053-ca3ca8c0ca7f,147004003,147004003,147004003,A147004003,0,0,,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,2ae19629-195c-13a3-e055-000000000001,Y,BARRONSTOWN,BAILE BHARÚIN,147004,1,10,LOUTH,Lú,DUNDALK SOUTH,4037337.1394043,11089.4804691721
