FID,cdo_1,twoway,bollardpro,Shape_Leng,Shape_Le_1,Shape__Len
4406,SegregatedCycleLane,0,0,0.06077229,60.77229439,101.9144278
4407,TrafficFree,1,0,0.00940312,9.403124237,15.76075966
4408,Footway level Cycle Track,0,0,0.03649205,36.49205314,61.10688995
4409,Footway level Cycle Track,0,0,0.14024377,140.2437739,235.0237599
4410,Footway level Cycle Track,0,0,0.12009683,120.0968279,201.2718622
4411,Footway level Cycle Track,0,0,0.11594888,115.9488794,194.2188364
4412,Footway level Cycle Track,0,0,0.0537959,53.79590384,90.15422809
4413,Footway level Cycle Track,0,0,0.15868181,158.6818093,265.913582
4414,Footway level Cycle Track,0,0,0.0611981,61.19810239,102.5311881
4415,SegregatedCycleLane,0,0,0.0907226,90.72259508,151.9585011
4416,Footway level Cycle Track,0,0,0.00007514,0.075140007,0.125891766
4417,Footway level Cycle Track,0,0,0.24523762,245.2376248,411.9632451
4418,Footway level Cycle Track,0,0,0.01985204,19.85204112,33.31206585
4419,Footway level Cycle Track,0,0,0.12486476,124.8647591,209.7935086
4420,Footway level Cycle Track,0,0,0.06008904,60.08904415,100.673104
4421,Footway level Cycle Track,0,0,0.02419642,24.19641638,40.54351026
4422,Footway level Cycle Track,0,0,0.1282269,128.2268966,214.9380034
4423,Footway level Cycle Track,0,0,0.29618974,296.1897397,496.254213
4424,Footway level Cycle Track,0,0,0.0410334,41.03339827,68.75582491
4425,Footway level Cycle Track,0,0,0.06272507,62.72507398,105.0931549
4426,Footway level Cycle Track,0,0,0.06593607,65.93606957,110.6203759
4427,Footway level Cycle Track,0,0,0.10947975,109.4797488,183.7679659
4428,TrafficFree,1,0,0.00707107,7.071067812,11.84555442
4429,TrafficFree,1,0,0.07164635,71.64635393,119.8950674
4430,TrafficFree,1,0,0.00651676,6.516759416,10.92849817
4431,TrafficFree,1,0,0.03605551,36.05551275,60.34366506
4432,Footway level Cycle Track,0,0,1.21508338,1215.08338,2035.032297
4433,Footway level Cycle Track,0,0,0.24887852,248.8785196,417.3258907
4434,Footway level Cycle Track,0,0,0.33677616,336.7761624,564.7809667
4435,TrafficFree,1,0,0.03689173,36.89173349,61.83200901
4436,Footway level Cycle Track,0,0,0.31999303,319.9930271,536.6090811
4437,TrafficFree,1,0,0.02054476,20.54476379,34.44307324
4438,TrafficFree,1,0,0.01,10,16.75563016
4439,SegregatedCycleLane,0,0,0.33906683,339.066834,567.3192322
4440,Footway level Cycle Track,0,0,0.55300919,553.0091947,927.3214276
4441,TrafficFree,1,0,0.02302173,23.02172887,38.60964159
4442,Footway level Cycle Track,0,0,0.58536585,585.3658475,980.0629245
4443,Footway level Cycle Track,0,0,0.25027368,250.2736814,418.8340436
4444,Footway level Cycle Track,0,0,0.13269822,132.6982206,222.4503622
4445,TrafficFree,1,0,0.03590265,35.90264614,60.07841825
4446,Footway level Cycle Track,0,0,0.15491966,154.9196611,259.7662637
4447,TrafficFree,1,0,0.09485497,94.85497375,158.7499404
4448,TrafficFree,1,0,0.37132629,371.326286,622.7093663
4449,Footway level Cycle Track,0,0,0.06435512,64.35512076,107.9027538
4450,TrafficFree,1,0,0.00345442,3.454415796,5.792640442
4451,Footway level Cycle Track,0,0,0.22784123,227.8412298,381.8104669
4452,Footway level Cycle Track,0,0,0.12973501,129.7350118,217.4087896
4453,TrafficFree,1,0,0.01118034,11.18033989,18.70685032
4454,Footway level Cycle Track,0,0,0.09006846,90.06846461,151.0266831
4455,Footway level Cycle Track,0,0,0.11613981,116.1398064,194.4010484
4456,Footway level Cycle Track,0,0,0.17214393,172.1439273,288.1734942
4457,Footway level Cycle Track,0,0,0.14778803,147.7880311,247.7209964
4458,Footway level Cycle Track,0,0,0.31946681,319.4668127,535.6733936
4459,Footway level Cycle Track,0,0,0.10245925,102.4592527,171.831877
4460,Footway level Cycle Track,0,0,0.02460818,24.60818269,41.25812491
4461,Footway level Cycle Track,0,0,0.04617761,46.17760579,77.40320294
4462,Footway level Cycle Track,0,0,0.1597667,159.7666998,267.5029914
4463,Footway level Cycle Track,0,0,0.11235415,112.3541545,188.4749322
4464,SegregatedCycleLane,0,0,0.06251338,62.51337598,104.7070155
4465,Footway level Cycle Track,0,0,0.26203541,262.0354132,440.1849397
4466,SegregatedCycleLane,0,0,0.1707843,170.7843004,285.8988661
4467,SegregatedCycleLane,0,0,0.14652237,146.5223738,245.2853443
4468,SegregatedCycleLane,0,0,0.28526068,285.2606839,477.5542504
4469,SegregatedCycleLane,0,0,0.26014434,260.1443411,435.5146223
4470,SegregatedCycleLane,0,1,0.54974524,549.7452374,920.0045152
4471,SegregatedCycleLane,0,1,0.54302139,543.021389,908.7515117
4472,SegregatedCycleLane,0,0,0.28716255,287.1625459,481.7968406
4473,Footway level Cycle Track,0,0,0.46334639,463.3463906,775.8990614
4474,SegregatedCycleLane,0,0,0.42857439,428.574386,718.7112432
4475,SegregatedCycleLane,0,0,0.38087832,380.878317,638.6712168
4476,SegregatedCycleLane,0,0,0.02391238,23.91238079,40.01800886
4477,Footway level Cycle Track,0,0,0.05121497,51.21497221,85.85079985
4478,Footway level Cycle Track,0,0,1.23358692,1233.586918,2064.727695
4479,Footway level Cycle Track,0,0,0.40166223,401.6622297,671.8737737
4480,Footway level Cycle Track,0,0,0.0325859,32.58590377,54.59605046
4481,Footway level Cycle Track,0,0,0.40474609,404.7460879,677.022436
4482,Footway level Cycle Track,0,0,0.14319984,143.1998389,239.6783256
4483,Footway level Cycle Track,0,0,0.22322976,223.2297589,373.842713
4484,Footway level Cycle Track,0,0,0.4047707,404.7706957,677.3262012
4485,Footway level Cycle Track,0,0,0.78613271,786.1327147,1317.631941
4486,Footway level Cycle Track,0,0,0.24909968,249.0996829,417.7039329
4487,Footway level Cycle Track,0,0,0.54737414,547.374144,917.8647103
4488,Footway level Cycle Track,0,0,0.02796616,27.96616246,46.89092252
4489,Footway level Cycle Track,0,0,0.15029361,150.2936114,251.7433674
4490,Footway level Cycle Track,0,0,1.1595656,1159.565602,1940.677763
4491,Footway level Cycle Track,0,0,0.49343177,493.4317716,825.9441626
4492,Footway level Cycle Track,0,0,0.72204985,722.0498515,1208.128111
4493,Footway level Cycle Track,0,0,0.67289128,672.8912805,1127.654906
4494,Footway level Cycle Track,0,0,0.14777373,147.7737255,247.607631
4495,Footway level Cycle Track,0,0,0.06231012,62.31011652,104.4512799
4496,Footway level Cycle Track,1,0,0.02139804,21.39804413,35.82521699
4497,Footway level Cycle Track,0,0,0.14854172,148.5417177,248.9223039
4498,Footway level Cycle Track,0,0,0.76413914,764.1391391,1281.456117
4499,Footway level Cycle Track,0,0,1.21793293,1217.932933,2039.845256
4500,Footway level Cycle Track,0,0,1.14249988,1142.49988,1916.21848
4501,Footway level Cycle Track,0,0,0.37626219,376.2621931,630.603907
4502,Footway level Cycle Track,0,0,0.71549315,715.4931522,1199.753403
4503,Footway level Cycle Track,0,0,0.05042234,50.42234201,84.55859109
4504,Footway level Cycle Track,0,0,0.73818827,738.188275,1237.63956
4505,Footway level Cycle Track,0,0,0.06387665,63.87664888,107.0639234
4506,Footway level Cycle Track,0,0,0.23654486,236.5448648,396.9181135
4507,Footway level Cycle Track,0,0,0.00873079,8.730793559,14.64553915
4508,Footway level Cycle Track,0,0,0.01130381,11.30380876,18.95035363
4509,Footway level Cycle Track,0,0,0.0743268,74.32679991,124.5819519
4510,Footway level Cycle Track,0,0,0.01887566,18.87566279,31.67213809
4511,Footway level Cycle Track,0,0,0.29042905,290.4290535,487.0728045
4512,Footway level Cycle Track,0,0,0.39729019,397.290185,665.9878812
4513,Footway level Cycle Track,0,0,0.43019548,430.1954776,720.2597882
4514,Footway level Cycle Track,0,0,0.16857947,168.5794738,282.7673333
4515,Footway level Cycle Track,0,0,0.02758768,27.5876807,46.17390069
4516,Footway level Cycle Track,0,0,0.29032603,290.326067,486.0109447
4517,Footway level Cycle Track,0,0,0.19814907,198.1490775,331.7165008
4518,Footway level Cycle Track,0,0,2.09523235,2095.232352,3508.825739
4519,Footway level Cycle Track,0,0,1.88494349,1884.943491,3160.131253
4520,Footway level Cycle Track,0,0,0.93081563,930.8156268,1559.285321
4521,Footway level Cycle Track,0,0,0.65413209,654.1320919,1095.795529
4522,Footway level Cycle Track,0,0,0.40773613,407.7361345,684.5652447
4523,Footway level Cycle Track,0,0,0.47459905,474.5990505,795.814817
4524,Footway level Cycle Track,0,0,0.46564818,465.6481824,782.4049965
4525,Footway level Cycle Track,0,0,0.3228785,322.8785037,541.4554148
4526,Footway level Cycle Track,0,0,0.15670054,156.7005441,262.8776943
4527,Footway level Cycle Track,0,0,0.33790418,337.9041832,566.6929726
4528,Footway level Cycle Track,0,0,0.74196024,741.9602437,1241.676635
4529,Footway level Cycle Track,0,0,0.02830903,28.30902657,47.37733156
4530,SegregatedCycleLane,0,1,0.2751336,275.1335963,460.424149
4531,SegregatedCycleLane,0,1,0.02533224,25.33223554,42.39072482
4532,Footway level Cycle Track,0,0,0.25135011,251.350114,420.6434039
4533,Footway level Cycle Track,0,0,0.43549459,435.4945876,729.7927576
4534,Footway level Cycle Track,0,0,0.29381927,293.8192724,492.915101
4535,SegregatedCycleLane,0,0,0.18284426,182.8442629,306.5153987
4536,Footway level Cycle Track,0,0,0.77555324,775.5532363,1299.535915
4537,Footway level Cycle Track,1,0,0.50260407,502.604073,841.4547156
4538,SegregatedCycleLane,1,0,0.02424321,24.24320844,40.59971967
4539,SegregatedCycleLane,1,0,0.0218101,21.81009985,36.51437647
4540,SegregatedCycleLane,0,0,1.09507788,1095.07785,1832.850341
4541,Footway level Cycle Track,0,0,0.0245228,24.52279564,41.15431913
4542,Shared Foot and Cycle Path Road Adjacent,0,0,0.7711139,771.1138997,1291.160027
4543,Shared Foot and Cycle Path Road Adjacent,0,0,0.52731411,527.3141099,882.9487159
4544,Shared Foot and Cycle Path Road Adjacent,0,0,0.08201502,82.0150167,137.671341
4545,Painted Cycle Lane,0,0,0.10003403,100.0340251,167.6606642
4546,Painted Cycle Lane,0,0,0.12151601,121.5160084,203.6536884
4547,Shared Foot and Cycle Path Road Adjacent,0,0,0.09870254,98.70254482,165.6499177
4548,BusLane,0,0,0.85736388,857.3638791,1435.765795
4549,Shared Foot and Cycle Path Road Adjacent,0,0,0.1223869,122.3869022,205.1836924
4550,Shared Foot and Cycle Path Road Adjacent,0,0,0.0265385,26.5385033,44.41196344
4551,Shared Foot and Cycle Path Road Adjacent,0,0,0.02427753,24.27753477,40.73725883
4552,Painted Cycle Lane,0,0,0.07565631,75.6563052,126.5921648
4553,Shared Foot and Cycle Path Road Adjacent,0,0,0.07724621,77.24620656,129.6050384
4554,Shared Foot and Cycle Path Road Adjacent,0,0,0.11182253,111.8225319,187.6028766
4555,BusLane,0,0,0.44890652,448.9065227,751.5602337
4556,Shared Foot and Cycle Path Road Adjacent,0,0,0.12353715,123.5371468,207.2660509
4557,Shared Foot and Cycle Path Road Adjacent,0,0,0.07725183,77.25182938,129.5993999
4558,Shared Foot and Cycle Path Road Adjacent,0,0,0.08315715,83.15715222,139.5199073
4559,Shared Foot and Cycle Path Road Adjacent,0,0,0.09219532,92.19532065,154.6405129
4560,Shared Foot and Cycle Path Road Adjacent,0,0,0.12360211,123.6021104,207.3798986
4561,BusLane,0,0,0.11432152,114.3215173,191.3478788
4562,Painted Cycle Lane,0,0,1.04484701,1044.847014,1754.407582
4563,Painted Cycle Lane,0,0,0.3167421,316.7420987,530.4794714
4564,Shared Foot and Cycle Path Road Adjacent,0,0,0.04205009,42.05009257,70.48994224
4565,Painted Cycle Lane,0,0,0.41821138,418.2113465,700.0611522
4566,Painted Cycle Lane,0,0,0.79881999,798.8199887,1338.511495
4567,BusLane,0,0,0.19766151,197.661506,331.6446299
4568,Painted Cycle Lane,0,0,0.13027434,130.2743401,218.4857289
4569,Shared Foot and Cycle Path Road Adjacent,0,0,0.231645,231.645004,388.3248999
4570,BusLane,0,0,0.59850682,598.5068165,1004.767429
4571,Painted Cycle Lane,0,0,0.0717117,71.71169995,120.3281658
4572,Shared Foot and Cycle Path Road Adjacent,0,0,0.82534034,825.34034,1383.853638
4573,Shared Foot and Cycle Path Road Adjacent,0,0,0.30376283,303.7628255,508.6352518
4574,Painted Cycle Lane,0,0,0.05994099,59.94098611,100.545666
4575,Shared Foot and Cycle Path Road Adjacent,1,0,1.34440054,1344.400541,2251.285518
4576,Shared Foot and Cycle Path Road Adjacent,1,0,0.15148619,151.4861887,253.6199534
4577,Painted Cycle Lane,0,0,0.13376988,133.7698404,224.3955772
4578,Painted Cycle Lane,0,0,0.47893305,478.933049,802.6651883
4579,Painted Cycle Lane,0,0,0.93704105,937.0410483,1571.476404
4580,Shared Foot and Cycle Path Road Adjacent,0,0,0.45641649,456.4164883,764.2036302
4581,Painted Cycle Lane,0,0,0.86475641,864.756407,1448.036201
4582,Painted Cycle Lane,0,0,0.10461712,104.6171205,175.337504
4583,Shared Foot and Cycle Path Road Adjacent,0,0,1.00796023,1007.960226,1687.315918
4584,Shared Foot and Cycle Path Road Adjacent,0,0,0.02541813,25.41812596,42.64112891
4585,Painted Cycle Lane,0,0,0.88818234,888.1823388,1490.33208
4586,Shared Foot and Cycle Path Road Adjacent,0,0,0.66423782,664.2378219,1114.972211
4587,Shared Foot and Cycle Path Road Adjacent,0,0,1.48289052,1482.890529,2481.839682
4588,Shared Foot and Cycle Path Road Adjacent,0,0,0.16665354,166.6535429,279.5815534
4589,BusLane,0,0,0.15032516,150.3251606,251.9070264
4590,Shared Foot and Cycle Path Road Adjacent,0,0,0.38519796,385.19796,645.9102609
4591,Shared Foot and Cycle Path Road Adjacent,0,0,0.07126671,71.26670537,119.6276436
4592,Shared Foot and Cycle Path Road Adjacent,0,0,0.22310382,223.1038152,373.8572912
4593,Painted Cycle Lane,0,0,0.71199879,711.9987874,1192.19214
4594,BusLane,0,0,0.42043831,420.4383142,704.8433088
4595,BusLane,0,0,0.06655878,66.55877558,111.6913041
4596,Painted Cycle Lane,0,0,0.16720593,167.2059273,280.5451009
4597,BusLane,0,0,0.31603996,316.0399583,529.9676892
4598,Shared Foot and Cycle Path Road Adjacent,0,0,0.19585695,195.8569486,328.5553064
4599,Shared Foot and Cycle Path Road Adjacent,0,0,0.2395526,239.552599,402.1406121
4600,Shared Foot and Cycle Path Road Adjacent,0,0,0.47069811,470.6981051,789.2622095
4601,Shared Foot and Cycle Path Road Adjacent,0,0,0.03335694,33.35694444,55.93563509
4602,Shared Foot and Cycle Path Road Adjacent,0,0,0.05392629,53.92629265,90.37280376
4603,BusLane,0,0,0.18680019,186.8001878,312.4864653
4604,BusLane,0,0,0.13145216,131.4521568,219.900686
4605,BusLane,0,0,0.19154366,191.5436553,320.5014757
4606,BusLane,0,0,0.05540933,55.40932602,92.73790611
4607,BusLane,0,0,0.81025207,810.2520738,1358.615751
4608,Painted Cycle Lane,0,0,0.09229432,92.2943165,154.4548311
4609,Painted Cycle Lane,0,0,0.07023616,70.23615961,117.9519769
4610,SegregatedCycleLane,0,0,0.16289507,162.8950679,272.7961439
4611,Shared Foot and Cycle Path Road Adjacent,1,0,0.17167472,171.6747205,287.4714662
4612,Shared Foot and Cycle Path Road Adjacent,0,0,0.35476977,354.7697667,594.456832
4613,Shared Foot and Cycle Path Road Adjacent,0,0,0.39242378,392.4238257,657.0686942
4614,Painted Cycle Lane,0,0,0.18733754,187.3375385,314.0974237
4615,Shared Foot and Cycle Path Road Adjacent,1,0,0.36844953,368.449527,617.7349094
4616,Painted Cycle Lane,0,0,0.08606284,86.06283839,144.0807999
4617,Shared Foot and Cycle Path Road Adjacent,0,0,0.03738738,37.38738492,62.7306539
4618,BusLane,0,0,0.24373787,243.7378745,407.7839073
4619,Shared Foot and Cycle Path Road Adjacent,0,0,0.02752891,27.52891314,46.14238181
4620,Shared Foot and Cycle Path Road Adjacent,0,0,0.06662679,66.62678879,111.7382226
4621,Painted Cycle Lane,0,0,0.23129387,231.293874,388.12345
4622,Shared Foot and Cycle Path Road Adjacent,0,0,0.0181151,18.11510061,30.39025006
4623,Painted Cycle Lane,0,0,0.09014453,90.14452972,151.1345234
4624,Painted Cycle Lane,0,0,0.04861552,48.61552026,81.38715121
4625,Shared Foot and Cycle Path Road Adjacent,0,0,0.88403277,884.0327654,1481.29824
4626,Painted Cycle Lane,0,0,0.05023211,50.23210692,84.09188332
4627,Shared Foot and Cycle Path Road Adjacent,0,0,0.71951461,719.5146149,1206.37839
4628,Shared Foot and Cycle Path Road Adjacent,0,0,0.72394081,723.9408083,1213.760844
4629,Painted Cycle Lane,0,0,0.03280847,32.80846815,54.90669937
4630,Painted Cycle Lane,0,0,0.03111416,31.11416453,52.06789971
4631,BusLane,0,0,0.92525553,925.2555338,1549.421123
4632,Painted Cycle Lane,0,0,0.26204679,262.0467895,439.0234723
4633,Painted Cycle Lane,0,0,0.2535575,253.5575044,424.7567033
4634,Shared Foot and Cycle Path Road Adjacent,0,0,0.23681169,236.8116866,397.0219697
4635,Shared Foot and Cycle Path Road Adjacent,0,0,0.15232783,152.3278281,255.0362622
4636,Shared Foot and Cycle Path Road Adjacent,0,0,0.29705657,297.0565735,497.4741433
4637,Shared Foot and Cycle Path Road Adjacent,0,0,0.65355894,653.5589375,1094.231864
4638,Shared Foot and Cycle Path Road Adjacent,0,0,0.01940493,19.4049268,32.49022475
4639,Shared Foot and Cycle Path Road Adjacent,0,0,0.02744304,27.44303638,45.94652518
4640,Shared Foot and Cycle Path Road Adjacent,0,0,0.0186443,18.64429855,31.25679177
4641,Shared Foot and Cycle Path Road Adjacent,0,0,0.87548998,875.4899822,1467.820007
4642,Shared Foot and Cycle Path Road Adjacent,1,0,0.18705353,187.0535285,313.6515717
4643,Shared Foot and Cycle Path Road Adjacent,1,0,0.06475212,64.752115,108.4711446
4644,Shared Foot and Cycle Path Road Adjacent,0,0,0.21488665,214.886667,360.5100997
4645,Shared Foot and Cycle Path Road Adjacent,0,0,0.37326907,373.2690849,624.9375441
4646,Shared Foot and Cycle Path Road Adjacent,0,0,0.37220751,372.2075067,623.6473885
4647,Shared Foot and Cycle Path Road Adjacent,0,0,0.07679466,76.79466245,128.6533181
4648,Shared Foot and Cycle Path Road Adjacent,0,0,0.02417108,24.17108069,40.45173252
4649,Shared Foot and Cycle Path Road Adjacent,0,0,0.01770564,17.70564102,29.66957917
4650,Shared Foot and Cycle Path Road Adjacent,0,0,0.0184707,18.47070167,30.91869394
4651,Painted Cycle Lane,0,0,0.05359491,53.59490571,89.73200694
4652,Painted Cycle Lane,0,0,0.05569597,55.69596721,93.27101559
4653,Painted Cycle Lane,0,0,0.03343874,33.43873951,56.01338661
4654,Shared Foot and Cycle Path Road Adjacent,0,0,0.0383696,38.36960064,64.29557135
4655,Shared Foot and Cycle Path Road Adjacent,0,0,0.04812545,48.12545047,80.65877791
4656,Shared Foot and Cycle Path Road Adjacent,0,0,0.02624871,26.24870604,44.00057306
4657,Shared Foot and Cycle Path Road Adjacent,0,0,0.08902083,89.02082882,149.1576098
4658,Shared Foot and Cycle Path Road Adjacent,1,0,0.01391452,13.91452283,23.31651357
4659,Shared Foot and Cycle Path Road Adjacent,0,0,0.01733391,17.33390902,29.05637946
4660,Shared Foot and Cycle Path Road Adjacent,0,0,0.25557794,255.5779422,428.1626595
4661,Shared Foot and Cycle Path Road Adjacent,0,0,0.63489985,634.8998455,1063.131236
4662,Shared Foot and Cycle Path Road Adjacent,0,0,0.08412694,84.12694307,140.8594367
4663,Shared Foot and Cycle Path Road Adjacent,0,0,0.01134353,11.34353185,19.03797041
4664,Shared Foot and Cycle Path Road Adjacent,0,0,0.01568821,15.6882067,26.29991145
4665,Shared Foot and Cycle Path Road Adjacent,0,0,0.01545828,15.45827743,25.94729927
4666,Shared Foot and Cycle Path Road Adjacent,0,0,0.02310236,23.10236241,38.72793533
4667,Painted Cycle Lane,0,0,0.07883333,78.8333279,132.2410822
4668,Shared Foot and Cycle Path Road Adjacent,0,0,0.35451753,354.517527,594.5380452
4669,Painted Cycle Lane,0,0,0.13795212,137.9521167,231.4442497
4670,Painted Cycle Lane,0,0,0.13279678,132.7967808,222.769432
4671,Shared Foot and Cycle Path Road Adjacent,0,0,0.42199414,421.9941405,707.7261787
4672,Shared Foot and Cycle Path Road Adjacent,0,0,0.03042361,30.4236081,50.93472312
